id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg1__0.111;2855.00;Edge.Minor.S_arm.NB.540_1;5.10;0.16;22.48;2987.00;Edge.Minor.N_arm.NB.540_2;177.70;17.48;132.00;395.01;82.00;1;0.00;108.72;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg1__0.111 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg1__0.111 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg1__0.111;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.19;2805.00;Edge.Minor.N_arm.SB.200_3;5.10;17.20;0.68;2990.00;Edge.Main.WB.120-0_3;112.00;17.17;185.00;391.11;137.00;3;0.00;161.04;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.19 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.19 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.19;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.19;2806.00;Edge.Minor.S_arm.NB.540_3;5.10;16.35;0.40;2990.00;Edge.Main.EB.620-740_3;112.00;16.00;184.00;391.11;137.00;3;0.00;159.32;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.19 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.19 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.19;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.20;2812.00;Edge.Minor.S_arm.NB.540_3;5.10;18.32;0.66;2992.00;Edge.Main.EB.620-740_3;112.00;18.21;180.00;391.11;134.00;3;0.00;157.49;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.20 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.20 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.20;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.20;2823.00;Edge.Minor.N_arm.SB.200_3;5.10;17.00;0.45;2992.00;Edge.Main.WB.120-0_3;112.00;16.08;169.00;391.11;124.00;3;0.00;144.57;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.20 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.20 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.20;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.21;2835.00;Edge.Minor.N_arm.SB.200_3;5.10;16.60;0.39;2994.00;Edge.Main.WB.120-0_3;112.00;15.71;159.00;391.11;113.00;3;0.00;134.61;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.21 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.21 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.21;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.21;2855.00;Edge.Minor.S_arm.NB.540_3;5.10;16.74;0.79;2994.00;Edge.Main.EB.620-740_3;112.00;15.76;139.00;391.11;100.00;2;0.00;114.23;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.21 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.21 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.21;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.22;2856.00;Edge.Minor.S_arm.NB.540_3;5.10;14.07;0.17;2996.00;Edge.Main.EB.620-740_3;112.00;15.54;140.00;391.11;99.00;2;0.00;114.94;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.22 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.22 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.22;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.22;2865.00;Edge.Minor.N_arm.SB.200_3;5.10;16.38;0.76;2996.00;Edge.Main.WB.120-0_3;112.00;15.11;131.00;391.11;91.00;2;0.00;106.46;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.22 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.22 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.22;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.23;2897.00;Edge.Minor.S_arm.NB.540_3;5.10;17.58;0.94;2997.00;Edge.Main.EB.620-740_3;112.00;17.27;100.00;391.11;59.00;2;0.00;76.69;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.23 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.23 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg1__0.23;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.23;2908.00;Edge.Minor.N_arm.SB.200_3;5.10;18.68;0.35;2998.00;Edge.Main.WB.120-0_3;112.00;18.50;90.00;391.11;51.00;2;0.00;67.89;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.23 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.23 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg1__0.23;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.10;2623.00;Edge.Minor.N_arm.SB.540_3;5.10;15.62;0.65;3007.00;Edge.Main.WB.120-0_2;112.00;14.77;384.00;731.60;281.00;8;0.00;336.48;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.10 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.10 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.10;DEFAULT_VEHTYPE;0.94;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.116;2835.00;Edge.Main.WB.740-620_2;5.10;17.18;0.43;3007.00;Edge.Main.WB.120-0_1;112.00;16.77;172.00;735.89;94.00;4;0.00;128.41;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.116 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.116 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.116;DEFAULT_VEHTYPE;1.03;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.110;2866.00;Edge.Main.EB.0-120_3;5.10;15.98;0.57;3007.00;Edge.Main.EB.620-740_1;112.00;15.80;141.00;735.89;66.00;1;0.00;94.62;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.110 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.110 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.110;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.112;2883.00;Edge.Main.EB.0-120_1;5.10;16.10;0.74;3008.00;Edge.Main.EB.620-740_3;112.00;15.86;125.00;735.89;62.00;1;0.00;78.44;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.112 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.112 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.112;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.13;2791.00;Edge.Minor.N_arm.SB.540_3;5.10;13.71;0.70;3009.00;Edge.Main.WB.120-0_2;112.00;13.55;218.00;731.60;134.00;4;0.00;163.38;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.13 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.13 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.13;DEFAULT_VEHTYPE;0.82;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.110;2816.00;Edge.Main.WB.740-620_3;5.10;17.92;0.08;3009.00;Edge.Main.WB.120-0_3;112.00;16.92;193.00;735.89;117.00;4;0.00;151.18;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.110 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.110 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.110;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.125;2884.00;Edge.Main.WB.740-620_2;5.10;16.44;0.89;3009.00;Edge.Main.WB.120-0_1;112.00;15.96;125.00;735.89;67.00;1;0.00;79.69;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.125 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.125 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.125;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.105;2797.00;Edge.Main.WB.740-620_2;5.10;16.32;0.95;3010.00;Edge.Main.WB.120-0_2;112.00;16.20;213.00;735.89;145.00;3;0.00;167.86;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.105 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.105 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.105;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.127;2889.00;Edge.Main.WB.740-620_1;5.10;16.96;0.02;3010.00;Edge.Main.WB.120-0_3;112.00;16.91;121.00;735.89;57.00;2;0.00;77.56;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.127 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.127 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.127;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.102;2811.00;Edge.Main.EB.0-120_1;5.10;12.13;0.33;3011.00;Edge.Main.EB.620-740_1;112.00;11.25;200.00;735.89;105.00;2;0.00;138.94;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.102 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.102 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.102;DEFAULT_VEHTYPE;0.73;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.108;2843.00;Edge.Main.EB.0-120_1;5.10;13.76;0.96;3011.00;Edge.Main.EB.620-740_2;112.00;13.38;168.00;735.89;78.00;2;0.00;113.81;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.108 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.108 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.108;DEFAULT_VEHTYPE;0.83;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.113;2829.00;Edge.Main.WB.740-620_1;5.10;16.80;0.10;3012.00;Edge.Main.WB.120-0_2;112.00;15.63;183.00;735.89;101.00;4;0.00;138.97;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.113 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.113 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.113;DEFAULT_VEHTYPE;1.01;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.115;2892.00;Edge.Main.EB.0-120_2;5.10;16.27;0.04;3012.00;Edge.Main.EB.620-740_2;112.00;14.31;120.00;735.89;62.00;1;0.00;74.70;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.115 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.115 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.115;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.117;2843.00;Edge.Main.WB.740-620_1;5.10;13.92;0.72;3013.00;Edge.Main.WB.120-0_1;112.00;12.98;170.00;735.89;82.00;3;0.00;116.50;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.117 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.117 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.117;DEFAULT_VEHTYPE;0.83;
vf_Node.Minor.280.N_end__Node.Main.740.N__seg1__0.6;2849.00;Edge.Minor.N_arm.SB.280_1;5.10;18.08;0.04;3013.00;Edge.Main.EB.620-740_1;112.00;15.68;164.00;640.57;102.00;3;0.00;127.12;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.740.N__seg1__0.6 routing_vf_Node.Minor.280.N_end__Node.Main.740.N__seg1__0.6 fcd_vf_Node.Minor.280.N_end__Node.Main.740.N__seg1__0.6;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.108;2811.00;Edge.Main.WB.740-620_1;5.10;12.86;0.17;3014.00;Edge.Main.WB.120-0_2;112.00;12.35;203.00;735.89;115.00;4;0.00;145.21;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.108 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.108 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.108;DEFAULT_VEHTYPE;0.77;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.124;2866.00;Edge.Main.WB.740-620_1;5.10;19.26;0.68;3014.00;Edge.Main.WB.120-0_1;112.00;16.69;148.00;735.89;63.00;1;0.00;109.65;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.124 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.124 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.124;DEFAULT_VEHTYPE;1.16;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.113;2891.00;Edge.Main.EB.0-120_1;5.10;15.57;0.99;3014.00;Edge.Main.EB.620-740_2;112.00;15.36;123.00;735.89;60.00;1;0.00;77.80;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.113 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.113 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.113;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.129;2894.00;Edge.Main.WB.740-620_3;5.10;18.62;0.39;3014.00;Edge.Main.WB.120-0_3;112.00;18.38;120.00;735.89;51.00;1;0.00;79.56;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.129 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.129 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.129;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.116;2899.00;Edge.Main.EB.0-120_1;5.10;20.22;0.81;3014.00;Edge.Main.EB.620-740_1;112.00;15.39;115.00;735.89;56.00;1;0.00;78.44;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.116 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.116 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.116;DEFAULT_VEHTYPE;1.21;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.126;2887.00;Edge.Main.WB.740-620_1;5.10;19.15;0.97;3015.00;Edge.Main.WB.120-0_2;112.00;14.71;128.00;735.89;55.00;2;0.00;89.54;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.126 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.126 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.126;DEFAULT_VEHTYPE;1.15;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.96;2791.00;Edge.Main.EB.0-120_3;5.10;18.73;0.27;3016.00;Edge.Main.EB.620-740_2;112.00;18.00;225.00;735.89;132.00;5;0.00;184.95;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.96 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.96 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.96;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.128;2892.00;Edge.Main.WB.740-620_2;5.10;17.05;0.45;3016.00;Edge.Main.WB.120-0_1;112.00;15.95;124.00;735.89;63.00;1;0.00;80.44;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.128 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.128 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.128;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.115;2832.00;Edge.Main.WB.740-620_1;5.10;12.97;0.42;3017.00;Edge.Main.WB.120-0_2;112.00;13.47;185.00;735.89;82.00;5;0.00;132.58;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.115 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.115 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.115;DEFAULT_VEHTYPE;0.85;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.105;2823.00;Edge.Main.EB.0-120_1;5.10;15.68;0.78;3018.00;Edge.Main.EB.620-740_2;112.00;14.88;195.00;735.89;95.00;3;0.00;147.12;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.105 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.105 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.105;DEFAULT_VEHTYPE;0.94;
vf_Node.Main.740.S__Node.Main.0.S__seg1__0.130;2897.00;Edge.Main.WB.740-620_1;5.10;16.49;0.43;3018.00;Edge.Main.WB.120-0_1;112.00;15.91;121.00;735.89;59.00;1;0.00;75.63;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.130 routing_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.130 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg1__0.130;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.N_end__Node.Main.740.N__seg1__0.12;2666.00;Edge.Minor.N_arm.SB.200_1;5.10;15.12;0.37;3019.00;Edge.Main.EB.620-740_2;112.00;14.75;353.00;713.62;240.00;6;0.00;304.68;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__seg1__0.12 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__seg1__0.12 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__seg1__0.12;DEFAULT_VEHTYPE;0.91;
vf_Node.Minor.400.S_end__Node.Main.0.S__seg1__0.10;2866.00;Edge.Minor.S_arm.NB.400_1;5.10;18.97;0.86;3019.00;Edge.Main.WB.120-0_2;112.00;17.85;153.00;580.57;94.00;3;0.00;120.95;1;tripinfo_vf_Node.Minor.400.S_end__Node.Main.0.S__seg1__0.10 routing_vf_Node.Minor.400.S_end__Node.Main.0.S__seg1__0.10 fcd_vf_Node.Minor.400.S_end__Node.Main.0.S__seg1__0.10;DEFAULT_VEHTYPE;1.14;
vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.7;2858.00;Edge.Minor.S_arm.NB.340_1;5.10;15.55;0.32;3020.00;Edge.Main.WB.120-0_2;112.00;14.52;162.00;520.57;111.00;2;0.00;127.78;1;tripinfo_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.7 routing_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.7 fcd_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.7;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.400.N_end__Node.Main.740.N__seg1__0.3;2798.00;Edge.Minor.N_arm.SB.400_1;5.10;18.66;0.71;3021.00;Edge.Main.EB.620-740_2;112.00;18.25;223.00;520.57;167.00;4;0.00;193.82;1;tripinfo_vf_Node.Minor.400.N_end__Node.Main.740.N__seg1__0.3 routing_vf_Node.Minor.400.N_end__Node.Main.740.N__seg1__0.3 fcd_vf_Node.Minor.400.N_end__Node.Main.740.N__seg1__0.3;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg1__0.7;2883.00;Edge.Main.WB.740-620_1;5.10;16.31;0.55;3021.00;Edge.Minor.S_arm.SB.200_1;177.70;16.13;138.00;713.93;55.00;2;0.00;92.53;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg1__0.7 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg1__0.7 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg1__0.7;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.8;2902.00;Edge.Minor.S_arm.NB.340_1;5.10;17.92;0.49;3022.00;Edge.Main.WB.120-0_2;112.00;17.78;120.00;520.57;64.00;3;0.00;89.65;1;tripinfo_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.8 routing_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.8 fcd_vf_Node.Minor.340.S_end__Node.Main.0.S__seg1__0.8;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.11;2720.00;Edge.Minor.S_arm.NB.540_1;5.10;10.00;0.16;3023.00;Edge.Main.WB.120-0_1;112.00;16.34;303.00;713.62;215.00;4;0.00;260.86;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.11 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.11 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.11;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.13;2742.00;Edge.Minor.S_arm.NB.540_1;5.10;14.06;1.27;3023.00;Edge.Main.WB.120-0_2;112.00;18.08;281.00;713.62;186.00;5;0.00;244.66;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.13 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.13 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.13;DEFAULT_VEHTYPE;1.20;
vf_Node.Main.0.N__Node.Minor.200.N_end__seg1__0.26;2890.00;Edge.Main.EB.0-120_1;5.10;17.93;0.46;3023.00;Edge.Minor.N_arm.NB.200_1;177.70;17.65;133.00;373.44;83.00;2;0.00;111.21;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.N_end__seg1__0.26 routing_vf_Node.Main.0.N__Node.Minor.200.N_end__seg1__0.26 fcd_vf_Node.Main.0.N__Node.Minor.200.N_end__seg1__0.26;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.114;2892.00;Edge.Main.EB.0-120_1;5.10;13.58;0.92;3024.00;Edge.Main.EB.620-740_2;112.00;15.28;132.00;735.89;53.00;2;0.00;85.72;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.114 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.114 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.114;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.400.N_end__Node.Minor.540.N_end__seg1__0.0;2768.00;Edge.Minor.N_arm.SB.400_1;5.10;16.28;0.00;3025.00;Edge.Minor.N_arm.NB.540_1;177.70;15.92;257.00;498.61;200.00;5;0.00;224.08;1;tripinfo_vf_Node.Minor.400.N_end__Node.Minor.540.N_end__seg1__0.0 routing_vf_Node.Minor.400.N_end__Node.Minor.540.N_end__seg1__0.0 fcd_vf_Node.Minor.400.N_end__Node.Minor.540.N_end__seg1__0.0;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.16;2808.00;Edge.Minor.N_arm.SB.540_3;5.10;17.82;0.47;3025.00;Edge.Main.WB.120-0_2;112.00;17.72;217.00;731.60;133.00;3;0.00;174.83;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.16 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.16 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.16;DEFAULT_VEHTYPE;1.07;
vf_Node.Main.0.N__Node.Main.740.N__seg1__0.100;2809.00;Edge.Main.EB.0-120_3;5.10;18.41;0.62;3025.00;Edge.Main.EB.620-740_2;112.00;17.87;216.00;735.89;111.00;8;0.00;175.70;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.100 routing_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.100 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg1__0.100;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.340.N_end__Node.Minor.540.N_end__seg1__0.0;2801.00;Edge.Minor.N_arm.SB.340_1;5.10;20.70;0.68;3026.00;Edge.Minor.N_arm.NB.540_1;177.70;17.62;225.00;558.61;153.00;4;0.00;196.71;1;tripinfo_vf_Node.Minor.340.N_end__Node.Minor.540.N_end__seg1__0.0 routing_vf_Node.Minor.340.N_end__Node.Minor.540.N_end__seg1__0.0 fcd_vf_Node.Minor.340.N_end__Node.Minor.540.N_end__seg1__0.0;DEFAULT_VEHTYPE;1.24;
vf_Node.Minor.460.S_end__Node.Main.0.S__seg1__0.8;2952.00;Edge.Minor.S_arm.NB.460_1;5.10;14.73;0.52;3026.00;Edge.Main.WB.120-0_3;112.00;13.92;74.00;640.57;11.00;2;0.00;29.42;1;tripinfo_vf_Node.Minor.460.S_end__Node.Main.0.S__seg1__0.8 routing_vf_Node.Minor.460.S_end__Node.Main.0.S__seg1__0.8 fcd_vf_Node.Minor.460.S_end__Node.Main.0.S__seg1__0.8;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.12;2730.00;Edge.Minor.S_arm.NB.540_1;5.10;9.54;0.60;3027.00;Edge.Main.WB.120-0_1;112.00;15.19;297.00;713.62;196.00;5;0.00;249.79;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.12 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.12 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__seg1__0.12;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.740.S__Node.Minor.340.S_end__seg1__0.7;2905.00;Edge.Main.WB.740-620_1;5.10;14.68;0.81;3027.00;Edge.Minor.S_arm.SB.340_1;180.90;15.69;122.00;580.58;70.00;2;0.00;85.24;1;tripinfo_vf_Node.Main.740.S__Node.Minor.340.S_end__seg1__0.7 routing_vf_Node.Main.740.S__Node.Minor.340.S_end__seg1__0.7 fcd_vf_Node.Main.740.S__Node.Minor.340.S_end__seg1__0.7;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.14;2800.00;Edge.Minor.N_arm.SB.540_3;5.10;17.53;0.77;3028.00;Edge.Main.WB.120-0_2;112.00;16.62;228.00;731.60;141.00;5;0.00;185.14;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.14 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.14 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__seg1__0.14;DEFAULT_VEHTYPE;1.05;
